  Buy Price    Sell Price  Buy Time                   Sell Time                      Profit           Capital
     1909.2        1937.4  2023-06-29 00:00:00-04:00  2023-08-02 00:00:00-04:00   28.2001         1.31264e+06
     1932          1924.1  2023-08-03 00:00:00-04:00  2023-08-08 00:00:00-04:00   -7.90002        1.30728e+06
     1910.6        1902.5  2023-08-14 00:00:00-04:00  2023-08-15 00:00:00-04:00   -8.09998        1.30173e+06
     1893.3        1900.4  2023-08-21 00:00:00-04:00  2023-09-26 00:00:00-04:00    7.09998        1.30662e+06
     1849.5        1966.8  2023-10-09 00:00:00-04:00  2023-11-07 00:00:00-05:00  117.3            1.38948e+06
     1951.5        1964.2  2023-11-08 00:00:00-05:00  2023-11-09 00:00:00-05:00   12.7            1.39853e+06

Profit by Year:
Year: 2002, Profit: 60.20001220703125
Year: 2003, Profit: 137.60000610351562
Year: 2004, Profit: 193.199951171875
Year: 2005, Profit: 138.40005493164062
Year: 2006, Profit: 331.9000244140625
Year: 2007, Profit: 304.39996337890625
Year: 2008, Profit: 439.10003662109375
Year: 2009, Profit: 588.9998168945312
Year: 2010, Profit: 498.10009765625
Year: 2011, Profit: 737.7999267578125
Year: 2012, Profit: 487.89990234375
Year: 2013, Profit: 369.7998046875
Year: 2014, Profit: 187.9998779296875
Year: 2015, Profit: 264.89990234375
Year: 2016, Profit: 322.7998046875
Year: 2017, Profit: 291.4002685546875
Year: 2018, Profit: 113.7000732421875
Year: 2019, Profit: 338.3997802734375
Year: 2020, Profit: 703.9998779296875
Year: 2021, Profit: 447.4000244140625
Year: 2022, Profit: 374.300048828125
Year: 2023, Profit: 441.60009765625

Profit Trades: 203, Loss Trades: 68, Percentage: 0.7490774907749077

Sharpe Ratio: 0.5430676418215723
Sortino Ratio: 2.4675173361318103
