| Date                      |      Open |     Close |           Volume |     EMA_5 |    KNN_MA |   KnnEmaX |   WeeklyEMA |   WeeklyKNN |   WeeklyKnnEmaX |   TrendConfirmation | TradeOpen   |
|---------------------------+-----------+-----------+------------------+-----------+-----------+-----------+-------------+-------------+-----------------+---------------------+-------------|
| 2010-03-11 00:00:00-05:00 |  0.594518 |  0.611174 |      3.702e+06   |  0        |  0        |         0 |    0        |    0        |               0 |                   0 | False       |
| 2010-03-12 00:00:00-05:00 |  0.611637 |  0.596061 |      4.548e+06   |  0        |  0        |         0 |    0        |    0        |               0 |                   0 | False       |
| 2010-03-15 00:00:00-04:00 |  0.584031 |  0.577245 | 534000           |  0        |  0        |         0 |    0        |    0        |               0 |                   0 | False       |
| 2010-03-16 00:00:00-04:00 |  0.584494 |  0.624128 |      1.26e+06    |  0        |  0        |         0 |    0        |    0        |               0 |                   0 | False       |
| 2010-03-17 00:00:00-04:00 |  0.647724 |  0.646644 |      2.61e+06    |  0        |  0        |         0 |    0        |    0        |               0 |                   0 | False       |
| 2010-03-18 00:00:00-04:00 |  0.646644 |  0.630914 |      1.584e+06   |  0        |  0.61105  |         0 |    0        |    0        |               0 |                   0 | False       |
| 2010-03-19 00:00:00-04:00 |  0.623048 |  0.602229 |      1.596e+06   |  0        |  0.614998 |         0 |    0        |    0        |               0 |                   0 | False       |
| 2010-03-22 00:00:00-04:00 |  0.590354 |  0.645719 |      3.804e+06   |  0        |  0.616232 |         0 |    0        |    0        |               0 |                   0 | False       |
| 2010-03-23 00:00:00-04:00 |  0.654818 |  0.687358 |      6.114e+06   |  0.624608 |  0.629927 |         1 |    0        |    0        |               0 |                   1 | False       |
| 2010-03-24 00:00:00-04:00 |  0.680727 |  0.649266 |      2.034e+06   |  0.62954  |  0.642573 |         0 |    0        |    0        |               0 |                   1 | False       |
| 2010-03-25 00:00:00-04:00 |  0.677334 |  0.646028 |      2.034e+06   |  0.632837 |  0.643097 |         0 |    0        |    0        |               0 |                   1 | False       |
| 2010-03-26 00:00:00-04:00 |  0.6633   |  0.635849 |      2.322e+06   |  0.63344  |  0.64612  |         0 |    0        |    0        |               0 |                   1 | False       |
| 2010-03-29 00:00:00-04:00 |  0.65636  |  0.652968 |      1.38e+06    |  0.637345 |  0.652844 |         0 |    0        |    0        |               0 |                   1 | False       |
| 2010-03-30 00:00:00-04:00 |  0.663146 |  0.66546  |      1.92e+06    |  0.642968 |  0.654294 |         0 |    0        |    0        |               0 |                   1 | False       |
| 2010-03-31 00:00:00-04:00 |  0.670549 |  0.655127 |      1.08e+06    |  0.6454   |  0.649914 |         1 |    0        |    0        |               0 |                   1 | False       |
| 2010-04-01 00:00:00-04:00 |  0.673478 |  0.657285 |      1.644e+06   |  0.647777 |  0.651086 |         1 |    0        |    0        |               0 |                   1 | False       |
| 2010-04-05 00:00:00-04:00 |  0.682269 |  0.712959 |      1.5e+06     |  0.660813 |  0.653338 |         1 |    0.638717 |    0        |               1 |                   1 | True        |
| 2010-04-06 00:00:00-04:00 |  0.699387 |  0.702163 |      1.998e+06   |  0.669083 |  0.66876  |         1 |    0.638717 |    0        |               1 |                   1 | True        |
| 2010-04-07 00:00:00-04:00 |  0.705864 |  0.709103 |      3.414e+06   |  0.677087 |  0.678599 |         1 |    0.638717 |    0        |               1 |                   1 | True        |
| 2010-04-08 00:00:00-04:00 |  0.696303 |  0.683966 |      4.47e+06    |  0.678463 |  0.687327 |         0 |    0.638717 |    0        |               1 |                   1 | True        |
| 2010-04-09 00:00:00-04:00 |  0.691831 |  0.702163 |      1.254e+06   |  0.683203 |  0.693095 |         0 |    0.638717 |    0        |               1 |                   1 | True        |
| 2010-04-12 00:00:00-04:00 |  0.712804 |  0.719744 |      2.4e+06     |  0.690511 |  0.702071 |         0 |    0.693897 |    0.638717 |               1 |                   1 | True        |
| 2010-04-13 00:00:00-04:00 |  0.723755 |  0.733624 |      2.904e+06   |  0.699134 |  0.703428 |         1 |    0.693897 |    0.638717 |               1 |                   1 | True        |
| 2010-04-14 00:00:00-04:00 |  0.779119 |  0.828007 |      6.504e+06   |  0.724908 |  0.70972  |         1 |    0.693897 |    0.638717 |               1 |                   1 | True        |
| 2010-04-15 00:00:00-04:00 |  0.842812 |  0.835101 |      1.2666e+07  |  0.746947 |  0.733501 |         1 |    0.693897 |    0.638717 |               1 |                   1 | True        |
| 2010-04-16 00:00:00-04:00 |  0.825077 |  0.804258 |      4.452e+06   |  0.758409 |  0.763728 |         1 |    0.693897 |    0.638717 |               1 |                   1 | True        |
| 2010-04-19 00:00:00-04:00 |  0.777269 |  0.777114 |      5.712e+06   |  0.76215  |  0.784147 |         0 |    0.741788 |    0.680357 |               1 |                   1 | True        |
| 2010-04-20 00:00:00-04:00 |  0.799784 |  0.814744 |      2.922e+06   |  0.772669 |  0.795621 |         0 |    0.741788 |    0.680357 |               1 |                   1 | True        |
| 2010-04-21 00:00:00-04:00 |  0.820451 |  0.789298 |      5.772e+06   |  0.775995 |  0.811845 |         0 |    0.741788 |    0.680357 |               1 |                   1 | True        |
| 2010-04-22 00:00:00-04:00 |  0.773875 |  0.833868 |      6.594e+06   |  0.787569 |  0.804103 |         0 |    0.741788 |    0.680357 |               1 |                   1 | True        |
| 2010-04-23 00:00:00-04:00 |  0.847593 |  0.837569 |      3.6e+06     |  0.797569 |  0.803856 |         1 |    0.741788 |    0.680357 |               1 |                   1 | True        |
| 2010-04-26 00:00:00-04:00 |  0.845125 |  0.844972 |      3.846e+06   |  0.80705  |  0.810519 |         1 |    0.724981 |    0.727425 |               1 |                   1 | True        |
| 2010-04-27 00:00:00-04:00 |  0.809655 |  0.757529 |      5.112e+06   |  0.797146 |  0.82409  |         0 |    0.724981 |    0.727425 |               1 |                   0 | False       |
| 2010-04-28 00:00:00-04:00 |  0.77295  |  0.772642 |      6.864e+06   |  0.792245 |  0.812647 |         0 |    0.724981 |    0.727425 |               1 |                   0 | False       |
| 2010-04-29 00:00:00-04:00 |  0.77295  |  0.799168 |      5.838e+06   |  0.793629 |  0.809316 |         0 |    0.724981 |    0.727425 |               1 |                   0 | False       |
| 2010-04-30 00:00:00-04:00 |  0.778811 |  0.691369 |      1.0104e+07  |  0.773177 |  0.802376 |         0 |    0.724981 |    0.727425 |               1 |                   0 | False       |
| 2010-05-03 00:00:00-04:00 |  0.701084 |  0.742261 |      4.926e+06   |  0.766994 |  0.773136 |         1 |    0.661856 |    0.738529 |               0 |                   0 | False       |
| 2010-05-04 00:00:00-04:00 |  0.726839 |  0.644023 |      1.9164e+07  |  0.7424   |  0.752594 |         0 |    0.661856 |    0.738529 |               0 |                   0 | False       |
| 2010-05-05 00:00:00-04:00 |  0.633844 |  0.623357 |      7.92e+06    |  0.718591 |  0.729892 |         0 |    0.661856 |    0.738529 |               0 |                   0 | False       |
| 2010-05-06 00:00:00-04:00 |  0.61688  |  0.570305 |      1.7448e+07  |  0.688934 |  0.700036 |         0 |    0.661856 |    0.738529 |               0 |                   0 | False       |
| 2010-05-07 00:00:00-04:00 |  0.555192 |  0.535606 |      1.2372e+07  |  0.658268 |  0.654263 |         1 |    0.661856 |    0.738529 |               0 |                   0 | False       |
| 2010-05-10 00:00:00-04:00 |  0.629218 |  0.629218 |      7.206e+06   |  0.652458 |  0.62311  |         1 |    0.627535 |    0.714193 |               0 |                   0 | False       |
| 2010-05-11 00:00:00-04:00 |  0.595598 |  0.617188 |      2.772e+07   |  0.645404 |  0.600502 |         1 |    0.627535 |    0.714193 |               0 |                   0 | False       |
| 2010-05-12 00:00:00-04:00 |  0.627367 |  0.66731  |      4.233e+07   |  0.649785 |  0.595135 |         1 |    0.627535 |    0.714193 |               0 |                   1 | False       |
| 2010-05-13 00:00:00-04:00 |  0.64942  |  0.61503  |      2.8992e+07  |  0.642834 |  0.603925 |         1 |    0.627535 |    0.714193 |               0 |                   1 | False       |
| 2010-05-14 00:00:00-04:00 |  0.600532 |  0.558893 |      1.5846e+07  |  0.626046 |  0.61287  |         1 |    0.627535 |    0.714193 |               0 |                   1 | False       |
| 2010-05-17 00:00:00-04:00 |  0.547019 |  0.582026 |      1.914e+07   |  0.617242 |  0.617528 |         1 |    0.595453 |    0.685539 |               0 |                   1 | False       |
| 2010-05-18 00:00:00-04:00 |  0.596369 |  0.534527 |      1.6128e+07  |  0.600699 |  0.608089 |         0 |    0.595453 |    0.685539 |               0 |                   1 | False       |
| 2010-05-19 00:00:00-04:00 |  0.531904 |  0.543008 |      2.1306e+07  |  0.589161 |  0.591557 |         1 |    0.595453 |    0.685539 |               0 |                   1 | False       |
| 2010-05-20 00:00:00-04:00 |  0.501215 |  0.498747 |      1.0638e+07  |  0.571078 |  0.566697 |         1 |    0.595453 |    0.685539 |               0 |                   0 | False       |
| 2010-05-21 00:00:00-04:00 |  0.478082 |  0.531288 |      1.122e+07   |  0.56312  |  0.54344  |         1 |    0.595453 |    0.685539 |               0 |                   0 | False       |
| 2010-05-24 00:00:00-04:00 |  0.5208   |  0.499981 |      1.0944e+07  |  0.550492 |  0.537919 |         1 |    0.582906 |    0.630945 |               0 |                   0 | False       |
| 2010-05-25 00:00:00-04:00 |  0.457416 |  0.511239 |      1.0818e+07  |  0.542642 |  0.52151  |         1 |    0.582906 |    0.630945 |               0 |                   0 | False       |
| 2010-05-26 00:00:00-04:00 |  0.536994 |  0.508618 |      1.425e+07   |  0.535837 |  0.516853 |         1 |    0.582906 |    0.630945 |               0 |                   0 | False       |
| 2010-05-27 00:00:00-04:00 |  0.548097 |  0.586036 |      1.0578e+07  |  0.545877 |  0.509975 |         1 |    0.582906 |    0.630945 |               0 |                   1 | False       |
| 2010-05-28 00:00:00-04:00 |  0.592822 |  0.557813 |      9.288e+06   |  0.548264 |  0.527432 |         1 |    0.582906 |    0.630945 |               0 |                   1 | False       |
| 2010-06-01 00:00:00-04:00 |  0.554266 |  0.519875 |      4.53e+06    |  0.542586 |  0.532737 |         1 |    0.582906 |    0.630945 |               0 |                   1 | False       |
| 2010-06-02 00:00:00-04:00 |  0.538382 |  0.575394 |      1.1094e+07  |  0.549148 |  0.536716 |         1 |    0.582906 |    0.630945 |               0 |                   1 | False       |
| 2010-06-03 00:00:00-04:00 |  0.585727 |  0.597448 |      9.102e+06   |  0.558808 |  0.549547 |         1 |    0.582906 |    0.630945 |               0 |                   1 | False       |
| 2010-06-04 00:00:00-04:00 |  0.582026 |  0.519722 |      1.365e+07   |  0.550991 |  0.567313 |         0 |    0.582906 |    0.630945 |               0 |                   1 | False       |
| 2010-06-07 00:00:00-04:00 |  0.527278 |  0.461735 |      1.8312e+07  |  0.533139 |  0.554051 |         0 |    0.547238 |    0.540664 |               1 |                   0 | False       |
