| Date                      |      Open |     Close |      Volume |     EMA_5 |    KNN_MA |   KnnEmaX |   WeeklyEMA |   WeeklyKNN |   WeeklyKnnEmaX |   TrendConfirmation | TradeOpen   |
| 2010-03-03 00:00:00-05:00 |  0.483535 |  0.48083  | 2.39808e+07 |  0.462706 |  0.461965 |         1 |    0        |    0        |               0 |                   1 | False       |
| 2010-03-04 00:00:00-05:00 |  0.482515 |  0.486139 | 1.47264e+07 |  0.467393 |  0.468049 |         1 |    0        |    0        |               0 |                   1 | False       |
| 2010-03-05 00:00:00-05:00 |  0.496501 |  0.507629 | 1.344e+07   |  0.47544  |  0.475246 |         1 |    0        |    0        |               0 |                   1 | False       |
| 2010-03-08 00:00:00-05:00 |  0.508088 |  0.510333 | 1.2672e+07  |  0.482419 |  0.485618 |         1 |    0.477084 |    0        |               1 |                   1 | True        |
| 2010-03-09 00:00:00-05:00 |  0.507527 |  0.519368 | 2.32128e+07 |  0.489809 |  0.492622 |         1 |    0.477084 |    0        |               1 |                   1 | True        |
| 2010-03-10 00:00:00-05:00 |  0.520083 |  0.532079 | 2.00448e+07 |  0.498263 |  0.50086  |         1 |    0.477084 |    0        |               1 |                   1 | True        |
| 2010-03-11 00:00:00-05:00 |  0.528862 |  0.536979 | 2.69568e+07 |  0.506006 |  0.51111  |         0 |    0.477084 |    0        |               1 |                   1 | True        |
| 2010-03-12 00:00:00-05:00 |  0.542899 |  0.538204 | 1.80672e+07 |  0.512445 |  0.521277 |         0 |    0.477084 |    0        |               1 |                   1 | True        |
| 2010-03-15 00:00:00-04:00 |  0.534631 |  0.53458  | 2.11968e+07 |  0.516872 |  0.527393 |         0 |    0.499465 |    0.477084 |               1 |                   1 | True        |
| 2010-03-16 00:00:00-04:00 |  0.539836 |  0.544686 | 2.32896e+07 |  0.522435 |  0.532242 |         0 |    0.499465 |    0.477084 |               1 |                   1 | True        |
| 2010-03-17 00:00:00-04:00 |  0.546217 |  0.548463 | 1.99104e+07 |  0.52764  |  0.537305 |         0 |    0.499465 |    0.477084 |               1 |                   1 | True        |
| 2010-03-18 00:00:00-04:00 |  0.550352 |  0.554027 | 2.60928e+07 |  0.532918 |  0.540582 |         0 |    0.499465 |    0.477084 |               1 |                   1 | True        |
| 2010-03-19 00:00:00-04:00 |  0.544227 |  0.544227 | 2.00256e+07 |  0.53518  |  0.543992 |         0 |    0.499465 |    0.477084 |               1 |                   1 | True        |
| 2010-03-22 00:00:00-04:00 |  0.537846 |  0.558928 | 2.93952e+07 |  0.539929 |  0.545196 |         1 |    0.520272 |    0.500799 |               1 |                   1 | True        |
| 2010-03-23 00:00:00-04:00 |  0.562755 |  0.570616 | 2.76672e+07 |  0.546067 |  0.550066 |         1 |    0.520272 |    0.500799 |               1 |                   1 | True        |
| 2010-03-24 00:00:00-04:00 |  0.566583 |  0.5625   | 4.46208e+07 |  0.549353 |  0.555252 |         0 |    0.520272 |    0.500799 |               1 |                   1 | True        |
| 2010-03-25 00:00:00-04:00 |  0.576231 |  0.558978 | 4.69632e+07 |  0.551278 |  0.55806  |         0 |    0.520272 |    0.500799 |               1 |                   1 | True        |
| 2010-03-26 00:00:00-04:00 |  0.566941 |  0.561887 | 4.2144e+07  |  0.5534   |  0.55905  |         0 |    0.520272 |    0.500799 |               1 |                   1 | True        |
| 2010-03-29 00:00:00-04:00 |  0.570361 |  0.569595 | 1.90272e+07 |  0.556639 |  0.562582 |         0 |    0.535743 |    0.521543 |               1 |                   1 | True        |
| 2010-03-30 00:00:00-04:00 |  0.574292 |  0.575568 | 1.99488e+07 |  0.560425 |  0.564715 |         1 |    0.535743 |    0.521543 |               1 |                   1 | True        |
| 2010-03-31 00:00:00-04:00 |  0.569136 |  0.567809 | 2.97792e+07 |  0.561902 |  0.565706 |         1 |    0.535743 |    0.521543 |               1 |                   1 | True        |
| 2010-04-01 00:00:00-04:00 |  0.574138 |  0.566685 | 5.83104e+07 |  0.562858 |  0.566767 |         1 |    0.535743 |    0.521543 |               1 |                   1 | True        |
| 2010-04-05 00:00:00-04:00 |  0.57082  |  0.583071 | 3.3792e+07  |  0.566901 |  0.568309 |         1 |    0.556113 |    0.543726 |               1 |                   1 | True        |
| 2010-04-06 00:00:00-04:00 |  0.57863  |  0.587511 | 2.93568e+07 |  0.571023 |  0.572546 |         1 |    0.556113 |    0.543726 |               1 |                   1 | True        |
| 2010-04-07 00:00:00-04:00 |  0.585521 |  0.584194 | 5.31264e+07 |  0.573657 |  0.576129 |         1 |    0.556113 |    0.543726 |               1 |                   1 | True        |
| 2010-04-08 00:00:00-04:00 |  0.578273 |  0.586286 | 3.48288e+07 |  0.576183 |  0.577854 |         1 |    0.556113 |    0.543726 |               1 |                   1 | True        |
| 2010-04-09 00:00:00-04:00 |  0.588226 |  0.596852 | 2.90496e+07 |  0.580317 |  0.58155  |         1 |    0.556113 |    0.543726 |               1 |                   1 | True        |
| 2010-04-12 00:00:00-04:00 |  0.598894 |  0.599251 | 2.44032e+07 |  0.584104 |  0.587583 |         1 |    0.575886 |    0.561571 |               1 |                   1 | True        |
| 2010-04-13 00:00:00-04:00 |  0.597312 |  0.608286 | 3.36192e+07 |  0.58894  |  0.590819 |         1 |    0.575886 |    0.561571 |               1 |                   1 | True        |
| 2010-04-14 00:00:00-04:00 |  0.616963 |  0.629724 | 3.05472e+07 |  0.597097 |  0.594974 |         1 |    0.575886 |    0.561571 |               1 |                   1 | True        |
| 2010-04-15 00:00:00-04:00 |  0.629061 |  0.638147 | 2.28864e+07 |  0.605307 |  0.60408  |         1 |    0.575886 |    0.561571 |               1 |                   1 | True        |
| 2010-04-16 00:00:00-04:00 |  0.631409 |  0.615433 | 6.47424e+07 |  0.607332 |  0.614452 |         0 |    0.575886 |    0.561571 |               1 |                   1 | True        |
| 2010-04-19 00:00:00-04:00 |  0.609664 |  0.614462 | 5.63712e+07 |  0.608758 |  0.618168 |         0 |    0.601404 |    0.577017 |               1 |                   1 | True        |
| 2010-04-20 00:00:00-04:00 |  0.624008 |  0.623548 | 2.80512e+07 |  0.611716 |  0.62121  |         0 |    0.601404 |    0.577017 |               1 |                   1 | True        |
| 2010-04-21 00:00:00-04:00 |  0.636207 |  0.634523 | 4.19904e+07 |  0.616277 |  0.624263 |         0 |    0.601404 |    0.577017 |               1 |                   1 | True        |
| 2010-04-22 00:00:00-04:00 |  0.615994 |  0.643914 | 6.14208e+07 |  0.621805 |  0.625223 |         1 |    0.601404 |    0.577017 |               1 |                   1 | True        |
| 2010-04-23 00:00:00-04:00 |  0.644527 |  0.652439 | 4.1184e+07  |  0.627932 |  0.626376 |         1 |    0.601404 |    0.577017 |               1 |                   1 | True        |
| 2010-04-26 00:00:00-04:00 |  0.652898 |  0.64759  | 4.02624e+07 |  0.631863 |  0.633777 |         1 |    0.601741 |    0.598659 |               1 |                   1 | True        |
| 2010-04-27 00:00:00-04:00 |  0.641311 |  0.607623 | 6.68736e+07 |  0.627015 |  0.640403 |         0 |    0.601741 |    0.598659 |               1 |                   0 | False       |
| 2010-04-28 00:00:00-04:00 |  0.616963 |  0.609052 | 6.25344e+07 |  0.623422 |  0.637218 |         0 |    0.601741 |    0.598659 |               1 |                   0 | False       |
| 2010-04-29 00:00:00-04:00 |  0.617525 |  0.640137 | 4.23744e+07 |  0.626765 |  0.632123 |         1 |    0.601741 |    0.598659 |               1 |                   1 | True        |
| 2010-04-30 00:00:00-04:00 |  0.639168 |  0.602417 | 4.4256e+07  |  0.621896 |  0.631368 |         0 |    0.601741 |    0.598659 |               1 |                   0 | False       |
| 2010-05-03 00:00:00-04:00 |  0.60946  |  0.62702  | 2.6304e+07  |  0.62292  |  0.621364 |         1 |    0.557899 |    0.606765 |               0 |                   1 | False       |
| 2010-05-04 00:00:00-04:00 |  0.603284 |  0.571586 | 6.86208e+07 |  0.612653 |  0.61725  |         1 |    0.557899 |    0.606765 |               0 |                   0 | False       |
| 2010-05-05 00:00:00-04:00 |  0.55367  |  0.562194 | 6.92544e+07 |  0.602562 |  0.610042 |         0 |    0.557899 |    0.606765 |               0 |                   0 | False       |
| 2010-05-06 00:00:00-04:00 |  0.550607 |  0.507118 | 1.08902e+08 |  0.583473 |  0.600671 |         0 |    0.557899 |    0.606765 |               0 |                   0 | False       |
| 2010-05-07 00:00:00-04:00 |  0.493693 |  0.470214 | 1.24128e+08 |  0.560821 |  0.574067 |         0 |    0.557899 |    0.606765 |               0 |                   0 | False       |
| 2010-05-10 00:00:00-04:00 |  0.529577 |  0.540347 | 9.46368e+07 |  0.556726 |  0.547626 |         1 |    0.541908 |    0.587471 |               0 |                   0 | False       |
| 2010-05-11 00:00:00-04:00 |  0.525085 |  0.53999  | 7.35168e+07 |  0.553379 |  0.530292 |         1 |    0.541908 |    0.587471 |               0 |                   0 | False       |
| 2010-05-12 00:00:00-04:00 |  0.547392 |  0.569085 | 5.42784e+07 |  0.55652  |  0.523973 |         1 |    0.541908 |    0.587471 |               0 |                   0 | False       |
| 2010-05-13 00:00:00-04:00 |  0.563623 |  0.543359 | 5.27808e+07 |  0.553888 |  0.525351 |         1 |    0.541908 |    0.587471 |               0 |                   1 | False       |
| 2010-05-14 00:00:00-04:00 |  0.530036 |  0.509926 | 7.7088e+07  |  0.545095 |  0.532599 |         1 |    0.541908 |    0.587471 |               0 |                   1 | False       |
| 2010-05-17 00:00:00-04:00 |  0.514877 |  0.516816 | 6.84288e+07 |  0.53944  |  0.540541 |         1 |    0.507393 |    0.570085 |               0 |                   1 | False       |
| 2010-05-18 00:00:00-04:00 |  0.529424 |  0.497063 | 9.53088e+07 |  0.530964 |  0.535835 |         1 |    0.507393 |    0.570085 |               0 |                   1 | False       |
| 2010-05-19 00:00:00-04:00 |  0.488487 |  0.483944 | 1.18886e+08 |  0.52156  |  0.52725  |         0 |    0.507393 |    0.570085 |               0 |                   1 | False       |
| 2010-05-20 00:00:00-04:00 |  0.454645 |  0.434993 | 1.36493e+08 |  0.504247 |  0.510221 |         0 |    0.507393 |    0.570085 |               0 |                   0 | False       |
| 2010-05-21 00:00:00-04:00 |  0.408502 |  0.438363 | 1.17158e+08 |  0.49107  |  0.488548 |         1 |    0.507393 |    0.570085 |               0 |                   0 | False       |
| 2010-05-24 00:00:00-04:00 |  0.440762 |  0.441987 | 7.75104e+07 |  0.481253 |  0.474236 |         1 |    0.493179 |    0.534671 |               0 |                   0 | False       |
| 2010-05-25 00:00:00-04:00 |  0.409165 |  0.438873 | 8.63232e+07 |  0.472777 |  0.45927  |         1 |    0.493179 |    0.534671 |               0 |                   0 | False       |
| 2010-05-26 00:00:00-04:00 |  0.445662 |  0.425295 | 1.0416e+08  |  0.463281 |  0.447632 |         1 |    0.493179 |    0.534671 |               0 |                   0 | False       |
| 2010-05-27 00:00:00-04:00 |  0.453625 |  0.471337 | 8.66112e+07 |  0.464892 |  0.435902 |         1 |    0.493179 |    0.534671 |               0 |                   1 | False       |
| 2010-05-28 00:00:00-04:00 |  0.47445  |  0.464752 | 8.33472e+07 |  0.464864 |  0.443171 |         1 |    0.493179 |    0.534671 |               0 |                   1 | False       |
| 2010-06-01 00:00:00-04:00 |  0.459852 |  0.451889 | 1.01357e+08 |  0.462269 |  0.448449 |         1 |    0.493179 |    0.534671 |               0 |                   1 | False       |
| 2010-06-02 00:00:00-04:00 |  0.459392 |  0.483689 | 5.67168e+07 |  0.466553 |  0.450429 |         1 |    0.493179 |    0.534671 |               0 |                   1 | False       |
| 2010-06-03 00:00:00-04:00 |  0.487262 |  0.496245 | 5.74272e+07 |  0.472491 |  0.459392 |         1 |    0.493179 |    0.534671 |               0 |                   1 | False       |
| 2010-06-04 00:00:00-04:00 |  0.465109 |  0.447244 | 1.22976e+08 |  0.467442 |  0.473582 |         0 |    0.493179 |    0.534671 |               0 |                   1 | False       |
| 2010-06-07 00:00:00-04:00 |  0.451582 |  0.421314 | 8.43648e+07 |  0.458216 |  0.468764 |         0 |    0.470348 |    0.466099 |               1 |                   1 | False       |
| 2010-06-08 00:00:00-04:00 |  0.424325 |  0.418966 | 1.3296e+08  |  0.450366 |  0.460076 |         0 |    0.470348 |    0.466099 |               1 |                   0 | False       |
| 2010-06-09 00:00:00-04:00 |  0.427439 |  0.409727 | 1.1472e+08  |  0.442238 |  0.453491 |         0 |    0.470348 |    0.466099 |               1 |                   0 | False       |
| 2010-06-10 00:00:00-04:00 |  0.424019 |  0.443721 | 7.776e+07   |  0.442535 |  0.438699 |         1 |    0.470348 |    0.466099 |               1 |                   0 | True        |
| 2010-06-11 00:00:00-04:00 |  0.42994  |  0.455308 | 6.26688e+07 |  0.44509  |  0.428194 |         1 |    0.470348 |    0.466099 |               1 |                   1 | True        |
| 2010-06-14 00:00:00-04:00 |  0.468835 |  0.455564 | 1.13702e+08 |  0.447184 |  0.429807 |         1 |    0.481924 |    0.463118 |               1 |                   1 | True        |
| 2010-06-15 00:00:00-04:00 |  0.463118 |  0.488844 | 1.00051e+08 |  0.455516 |  0.436657 |         1 |    0.481924 |    0.463118 |               1 |                   1 | True        |
| 2010-06-16 00:00:00-04:00 |  0.488435 |  0.498695 | 7.91808e+07 |  0.464152 |  0.450633 |         1 |    0.481924 |    0.463118 |               1 |                   1 | True        |
| 2010-06-17 00:00:00-04:00 |  0.506505 |  0.503698 | 8.15232e+07 |  0.472061 |  0.468427 |         1 |    0.481924 |    0.463118 |               1 |                   1 | True        |
| 2010-06-18 00:00:00-04:00 |  0.506301 |  0.505076 | 6.9792e+07  |  0.478664 |  0.480422 |         1 |    0.481924 |    0.463118 |               1 |                   1 | True        |
| 2010-06-21 00:00:00-04:00 |  0.523503 |  0.491805 | 1.09958e+08 |  0.481292 |  0.490376 |         0 |    0.471436 |    0.462149 |               1 |                   1 | True        |
| 2010-06-22 00:00:00-04:00 |  0.49747  |  0.480167 | 8.97984e+07 |  0.481067 |  0.497624 |         0 |    0.471436 |    0.462149 |               1 |                   1 | True        |
| 2010-06-23 00:00:00-04:00 |  0.481954 |  0.473735 | 1.12358e+08 |  0.479601 |  0.495888 |         0 |    0.471436 |    0.462149 |               1 |                   1 | True        |
| 2010-06-24 00:00:00-04:00 |  0.468069 |  0.450766 | 1.19712e+08 |  0.473834 |  0.490896 |         0 |    0.471436 |    0.462149 |               1 |                   0 | False       |
| 2010-06-25 00:00:00-04:00 |  0.456636 |  0.450459 | 8.87808e+07 |  0.469159 |  0.48031  |         0 |    0.471436 |    0.462149 |               1 |                   0 | False       |
| 2010-06-28 00:00:00-04:00 |  0.450817 |  0.446427 | 8.208e+07   |  0.464613 |  0.469386 |         0 |    0.438054 |    0.464568 |               0 |                   0 | False       |
| 2010-06-29 00:00:00-04:00 |  0.425449 |  0.396609 | 2.1911e+08  |  0.451012 |  0.460311 |         0 |    0.438054 |    0.464568 |               0 |                   0 | False       |
| 2010-06-30 00:00:00-04:00 |  0.390688 |  0.377008 | 9.18336e+07 |  0.436211 |  0.443599 |         0 |    0.438054 |    0.464568 |               0 |                   0 | False       |
| 2010-07-01 00:00:00-04:00 |  0.379101 |  0.373333 | 1.26163e+08 |  0.423636 |  0.424254 |         1 |    0.438054 |    0.464568 |               0 |                   0 | False       |
| 2010-07-02 00:00:00-04:00 |  0.374302 |  0.371291 | 7.36896e+07 |  0.413167 |  0.408767 |         1 |    0.438054 |    0.464568 |               0 |                   0 | False       |
| 2010-07-06 00:00:00-04:00 |  0.385481 |  0.37323  | 7.82784e+07 |  0.405179 |  0.392934 |         1 |    0.438054 |    0.464568 |               0 |                   0 | False       |
| 2010-07-07 00:00:00-04:00 |  0.376447 |  0.408502 | 8.03904e+07 |  0.405844 |  0.378294 |         1 |    0.438054 |    0.464568 |               0 |                   0 | False       |
| 2010-07-08 00:00:00-04:00 |  0.418302 |  0.415392 | 1.0368e+08  |  0.407753 |  0.380673 |         1 |    0.438054 |    0.464568 |               0 |                   1 | False       |
| 2010-07-09 00:00:00-04:00 |  0.41432  |  0.42703  | 7.1328e+07  |  0.411609 |  0.38835  |         1 |    0.438054 |    0.464568 |               0 |                   1 | False       |
| 2010-07-12 00:00:00-04:00 |  0.425448 |  0.431879 | 4.94592e+07 |  0.415663 |  0.399089 |         1 |    0.429157 |    0.441833 |               0 |                   1 | False       |
| 2010-07-13 00:00:00-04:00 |  0.441987 |  0.446631 | 8.7072e+07  |  0.421857 |  0.411207 |         1 |    0.429157 |    0.441833 |               0 |                   1 | False       |
| 2010-07-14 00:00:00-04:00 |  0.450459 |  0.453778 | 5.47584e+07 |  0.428241 |  0.425887 |         1 |    0.429157 |    0.441833 |               0 |                   1 | False       |
| 2010-07-15 00:00:00-04:00 |  0.451889 |  0.455359 | 5.71008e+07 |  0.433664 |  0.434942 |         1 |    0.429157 |    0.441833 |               0 |                   1 | False       |
| 2010-07-16 00:00:00-04:00 |  0.451378 |  0.418711 | 9.06816e+07 |  0.430674 |  0.442936 |         0 |    0.429157 |    0.441833 |               0 |                   1 | False       |
| 2010-07-19 00:00:00-04:00 |  0.42111  |  0.428153 | 6.2112e+07  |  0.43017  |  0.441272 |         0 |    0.441702 |    0.434513 |               1 |                   1 | False       |
| 2010-07-20 00:00:00-04:00 |  0.406919 |  0.44168  | 6.39744e+07 |  0.432472 |  0.440526 |         0 |    0.441702 |    0.434513 |               1 |                   1 | False       |
| 2010-07-21 00:00:00-04:00 |  0.458371 |  0.426214 | 8.62464e+07 |  0.43122  |  0.439536 |         0 |    0.441702 |    0.434513 |               1 |                   1 | False       |
| 2010-07-22 00:00:00-04:00 |  0.442854 |  0.454952 | 6.32256e+07 |  0.435966 |  0.434023 |         1 |    0.441702 |    0.434513 |               1 |                   1 | True        |
| 2010-07-23 00:00:00-04:00 |  0.448571 |  0.466793 | 6.94272e+07 |  0.442132 |  0.433942 |         1 |    0.441702 |    0.434513 |               1 |                   1 | True        |
| 2010-07-26 00:00:00-04:00 |  0.468835 |  0.477053 | 5.03808e+07 |  0.449116 |  0.443558 |         1 |    0.447531 |    0.426857 |               1 |                   1 | True        |
| 2010-07-27 00:00:00-04:00 |  0.484097 |  0.476951 | 5.98464e+07 |  0.454683 |  0.453338 |         1 |    0.447531 |    0.426857 |               1 |                   1 | True        |
| 2010-07-28 00:00:00-04:00 |  0.475981 |  0.467202 | 3.8784e+07  |  0.457187 |  0.460393 |         1 |    0.447531 |    0.426857 |               1 |                   1 | True        |
| 2010-07-29 00:00:00-04:00 |  0.473684 |  0.456075 | 7.63776e+07 |  0.456964 |  0.46859  |         0 |    0.447531 |    0.426857 |               1 |                   1 | True        |
| 2010-07-30 00:00:00-04:00 |  0.444488 |  0.459188 | 6.49152e+07 |  0.457409 |  0.468815 |         0 |    0.447531 |    0.426857 |               1 |                   1 | True        |
| 2010-08-02 00:00:00-04:00 |  0.476185 |  0.483893 | 4.50816e+07 |  0.462706 |  0.467294 |         1 |    0.46086  |    0.428603 |               1 |                   1 | True        |
| 2010-08-03 00:00:00-04:00 |  0.482975 |  0.478891 | 3.20064e+07 |  0.465943 |  0.468662 |         1 |    0.46086  |    0.428603 |               1 |                   1 | True        |
| 2010-08-04 00:00:00-04:00 |  0.485169 |  0.492723 | 4.04544e+07 |  0.471299 |  0.46905  |         1 |    0.46086  |    0.428603 |               1 |                   1 | True        |
| 2010-08-05 00:00:00-04:00 |  0.485322 |  0.489814 | 3.32352e+07 |  0.475002 |  0.474154 |         1 |    0.46086  |    0.428603 |               1 |                   1 | True        |
| 2010-08-06 00:00:00-04:00 |  0.472204 |  0.487517 | 7.63776e+07 |  0.477505 |  0.480902 |         1 |    0.46086  |    0.428603 |               1 |                   1 | True        |
| 2010-08-09 00:00:00-04:00 |  0.494204 |  0.496042 | 4.2816e+07  |  0.481212 |  0.486568 |         0 |    0.448699 |    0.451848 |               1 |                   1 | True        |
| 2010-08-10 00:00:00-04:00 |  0.484914 |  0.485527 | 7.9008e+07  |  0.482075 |  0.488997 |         0 |    0.448699 |    0.451848 |               1 |                   1 | True        |
| 2010-08-11 00:00:00-04:00 |  0.45975  |  0.445559 | 7.74528e+07 |  0.474772 |  0.490325 |         0 |    0.448699 |    0.451848 |               1 |                   0 | False       |
| 2010-08-12 00:00:00-04:00 |  0.418864 |  0.433003 | 7.296e+07   |  0.466418 |  0.480892 |         0 |    0.448699 |    0.451848 |               1 |                   0 | False       |
| 2010-08-13 00:00:00-04:00 |  0.429429 |  0.424376 | 2.89728e+07 |  0.45801  |  0.469529 |         0 |    0.448699 |    0.451848 |               1 |                   0 | False       |
| 2010-08-16 00:00:00-04:00 |  0.418047 |  0.426776 | 4.7712e+07  |  0.451763 |  0.456901 |         0 |    0.442157 |    0.451317 |               0 |                   0 | False       |
| 2010-08-17 00:00:00-04:00 |  0.43632  |  0.443007 | 6.00384e+07 |  0.450012 |  0.443048 |         1 |    0.442157 |    0.451317 |               0 |                   0 | False       |
| 2010-08-18 00:00:00-04:00 |  0.440762 |  0.446989 | 3.55776e+07 |  0.449407 |  0.434544 |         1 |    0.442157 |    0.451317 |               0 |                   0 | False       |
| 2010-08-19 00:00:00-04:00 |  0.440659 |  0.430553 | 5.12064e+07 |  0.445636 |  0.43483  |         1 |    0.442157 |    0.451317 |               0 |                   0 | False       |
| 2010-08-20 00:00:00-04:00 |  0.426214 |  0.429073 | 4.42944e+07 |  0.442324 |  0.43434  |         1 |    0.442157 |    0.451317 |               0 |                   0 | False       |
| 2010-08-23 00:00:00-04:00 |  0.438668 |  0.41723  | 5.41056e+07 |  0.437305 |  0.435279 |         1 |    0.429713 |    0.45339  |               0 |                   1 | False       |
| 2010-08-24 00:00:00-04:00 |  0.403602 |  0.393291 | 7.24032e+07 |  0.428502 |  0.43337  |         0 |    0.429713 |    0.45339  |               0 |                   0 | False       |
| 2010-08-25 00:00:00-04:00 |  0.385635 |  0.405081 | 7.20768e+07 |  0.423818 |  0.423427 |         1 |    0.429713 |    0.45339  |               0 |                   1 | False       |
| 2010-08-26 00:00:00-04:00 |  0.410288 |  0.391862 | 6.64896e+07 |  0.417427 |  0.415045 |         1 |    0.429713 |    0.45339  |               0 |                   0 | False       |
| 2010-08-27 00:00:00-04:00 |  0.398701 |  0.404827 | 9.62304e+07 |  0.414907 |  0.407307 |         1 |    0.429713 |    0.45339  |               0 |                   0 | False       |
| 2010-08-30 00:00:00-04:00 |  0.398599 |  0.391709 | 5.25696e+07 |  0.410267 |  0.402458 |         1 |    0.439538 |    0.440996 |               1 |                   0 | True        |
| 2010-08-31 00:00:00-04:00 |  0.385889 |  0.389768 | 7.82208e+07 |  0.406167 |  0.397354 |         1 |    0.439538 |    0.440996 |               1 |                   0 | True        |
| 2010-09-01 00:00:00-04:00 |  0.404776 |  0.422437 | 6.48192e+07 |  0.409421 |  0.396649 |         1 |    0.439538 |    0.440996 |               1 |                   1 | True        |
| 2010-09-02 00:00:00-04:00 |  0.42504  |  0.436933 | 2.71488e+07 |  0.414924 |  0.40012  |         1 |    0.439538 |    0.440996 |               1 |                   1 | True        |
| 2010-09-03 00:00:00-04:00 |  0.450204 |  0.459188 | 6.76416e+07 |  0.423776 |  0.409135 |         1 |    0.439538 |    0.440996 |               1 |                   1 | True        |
| 2010-09-07 00:00:00-04:00 |  0.453012 |  0.448009 | 4.86912e+07 |  0.428623 |  0.420007 |         1 |    0.439538 |    0.440996 |               1 |                   1 | True        |
| 2010-09-08 00:00:00-04:00 |  0.453012 |  0.463833 | 5.69472e+07 |  0.435665 |  0.431267 |         1 |    0.439538 |    0.440996 |               1 |                   1 | True        |
| 2010-09-09 00:00:00-04:00 |  0.478278 |  0.469703 | 4.51776e+07 |  0.442473 |  0.44608  |         1 |    0.439538 |    0.440996 |               1 |                   1 | True        |
| 2010-09-10 00:00:00-04:00 |  0.473122 |  0.474756 | 3.1968e+07  |  0.448929 |  0.455533 |         0 |    0.439538 |    0.440996 |               1 |                   1 | True        |
| 2010-09-13 00:00:00-04:00 |  0.487159 |  0.495684 | 4.1856e+07  |  0.45828  |  0.463098 |         0 |    0.475251 |    0.438444 |               1 |                   1 | True        |
| 2010-09-14 00:00:00-04:00 |  0.493591 |  0.501963 | 4.23744e+07 |  0.467017 |  0.470397 |         1 |    0.475251 |    0.438444 |               1 |                   1 | True        |
| 2010-09-15 00:00:00-04:00 |  0.497981 |  0.510486 | 3.38304e+07 |  0.475711 |  0.481188 |         0 |    0.475251 |    0.438444 |               1 |                   1 | True        |
| 2010-09-16 00:00:00-04:00 |  0.510181 |  0.517684 | 4.68864e+07 |  0.484105 |  0.490518 |         0 |    0.475251 |    0.438444 |               1 |                   1 | True        |
| 2010-09-17 00:00:00-04:00 |  0.528249 |  0.523196 | 5.7408e+07  |  0.491923 |  0.500115 |         0 |    0.475251 |    0.438444 |               1 |                   1 | True        |
| 2010-09-20 00:00:00-04:00 |  0.529067 |  0.550454 | 5.27808e+07 |  0.50363  |  0.509803 |         0 |    0.508604 |    0.458208 |               1 |                   1 | True        |
| 2010-09-21 00:00:00-04:00 |  0.550913 |  0.548718 | 8.69376e+07 |  0.512647 |  0.520757 |         0 |    0.508604 |    0.458208 |               1 |                   1 | True        |
| 2010-09-22 00:00:00-04:00 |  0.542593 |  0.546116 | 4.8288e+07  |  0.519341 |  0.530108 |         0 |    0.508604 |    0.458208 |               1 |                   1 | True        |
| 2010-09-23 00:00:00-04:00 |  0.534936 |  0.544482 | 6.8544e+07  |  0.524369 |  0.537234 |         0 |    0.508604 |    0.458208 |               1 |                   1 | True        |
